BahnhofsId;Bahnhofname;Position;Latitude;Longitude
SNode-1486460;Holzhausen (Kr Siegen)                            ;50.739372444259 8.135456109513;50.739372444259;8.135456109513
SNode-1486461;Niederdresselndorf                                ;50.721217645228 8.136226402078;50.721217645228;8.136226402078
SNode-1486462;Allendorf (Dillkr)                                ;50.743995571365 8.185288286624;50.743995571365;8.185288286624
SNode-1486463;Haiger Obertor                                    ;50.741116534798 8.201885552584;50.741116534798;8.201885552584
SNode-1486464;Haiger                                            ;50.741231081545 8.220569833862;50.741231081545;8.220569833862
SNode-1486465;Sechshelden                                       ;50.748936363431 8.252675186727;50.748936363431;8.252675186727
SNode-1486466;Dillenburg                                        ;50.734947205052 8.294564336422;50.734947205052;8.294564336422
SNode-1486467;Niederscheld (Dillkr) Süd                         ;50.717640314507 8.303236140932;50.717640314507;8.303236140932
SNode-1486468;Burg (Dillkr) Nord                                ;50.700444427481 8.307427474935;50.700444427481;8.307427474935
SNode-1486469;Herborn (Dillkr)                                  ;50.684508433525 8.308058171837;50.684508433525;8.308058171837
SNode-1486470;Sinn                                              ;50.649502864361 8.325168074105;50.649502864361;8.325168074105
SNode-1486471;Edingen (Kr Wetzlar)                              ;50.631809391087 8.323546148313;50.631809391087;8.323546148313
SNode-1486472;Katzenfurt                                        ;50.616102182724 8.342442570288;50.616102182724;8.342442570288
SNode-1486473;Ehringshausen (Kr Wetzlar)                        ;50.595044980732 8.383865273820;50.595044980732;8.383865273820
SNode-1486474;Werdorf                                           ;50.592474905595 8.415506095476;50.592474905595;8.415506095476
SNode-1486475;Aßlar                                             ;50.588901420190 8.461996515856;50.588901420190;8.461996515856
SNode-1486476;Wetzlar                                           ;50.565698351729 8.503954195470;50.565698351729;8.503954195470
SNode-1486477;Dutenhofen (Kr Wetzlar)                           ;50.564202470634 8.599354251603;50.564202470634;8.599354251603
SNode-1486478;Gießen                                            ;50.579089168311 8.663115521132;50.579089168311;8.663115521132
SNode-1486479;Köln Messe/Deutz                                  ;50.940813460364 6.974523484342;50.940813460364;6.974523484342
SNode-1486480;Köln-Mülheim                                      ;50.957569928566 7.013204227281;50.957569928566;7.013204227281
SNode-1486481;Köln Messe/Deutz                                  ;50.941062240661 6.974585674883;50.941062240661;6.974585674883
SNode-1486482;Porz-Heumar                                       ;50.916609443140 7.075584472646;50.916609443140;7.075584472646
SNode-1486483;Rösrath-Stümpen                                   ;50.898736243114 7.158951214961;50.898736243114;7.158951214961
SNode-1486484;Rösrath                                           ;50.901354881740 7.182701702745;50.901354881740;7.182701702745
SNode-1486485;Hoffnungsthal                                     ;50.911284911103 7.196575335067;50.911284911103;7.196575335067
SNode-1486486;Honrath                                           ;50.910571757319 7.254289047645;50.910571757319;7.254289047645
SNode-1486487;Overath                                           ;50.932723165659 7.288795288002;50.932723165659;7.288795288002
SNode-1486488;Engelskirchen                                     ;50.986720419548 7.407686052103;50.986720419548;7.407686052103
SNode-1486489;Ründeroth                                         ;50.995315151346 7.465408233785;50.995315151346;7.465408233785
SNode-1486490;Dieringhausen                                     ;50.985341255094 7.542172075812;50.985341255094;7.542172075812
SNode-1486491;Köln-Mülheim                                      ;50.957716512228 7.012783293023;50.957716512228;7.012783293023
SNode-1486492;Köln Messe/Deutz                                  ;50.941104560026 6.974589234730;50.941104560026;6.974589234730
SNode-1486493;Köln-Mülheim                                      ;50.957768176091 7.012886990490;50.957768176091;7.012886990490
SNode-1486494;Köln Messe/Deutz (tief)                           ;50.940598204077 6.975144895591;50.940598204077;6.975144895591
SNode-1486495;Köln-Holweide                                     ;50.975956994467 7.039644515855;50.975956994467;7.039644515855
SNode-1486496;Köln-Dellbrück                                    ;50.981444370911 7.070093315222;50.981444370911;7.070093315222
SNode-1486497;Duckterath                                        ;50.984796110581 7.103548640726;50.984796110581;7.103548640726
SNode-1486498;Bergisch Gladbach                                 ;50.991686307305 7.125176238341;50.991686307305;7.125176238341
SNode-1486499;Köln Messe/Deutz Hp (S-Bahn)                      ;50.941284559544 6.974630706734;50.941284559544;6.974630706734
SNode-1486500;Köln-Buchforst                                    ;50.953481685601 7.004335159703;50.953481685601;7.004335159703
SNode-1486501;Köln-Mülheim                                      ;50.957508387946 7.013392002394;50.957508387946;7.013392002394
SNode-1486502;Köln-Stammheim                                    ;50.990021129934 7.001964612260;50.990021129934;7.001964612260
SNode-1486503;Leverkusen Bayerwerk                              ;51.011400047209 6.996634713944;51.011400047209;6.996634713944
SNode-1486504;Leverkusen Mitte Hp                               ;51.031452561820 6.991480085250;51.031452561820;6.991480085250
SNode-1486505;Leverkusen-Küppersteg Hp                          ;51.045796949037 6.988050439149;51.045796949037;6.988050439149
SNode-1486506;Leverkusen-Rheindorf                              ;51.064257632578 6.963508692135;51.064257632578;6.963508692135
SNode-1486507;Langenfeld (Rheinl)                               ;51.098605519311 6.940836898523;51.098605519311;6.940836898523
SNode-1486508;Langenfeld (Rheinl)-Berghausen                    ;51.117535079884 6.923734530391;51.117535079884;6.923734530391
SNode-1486509;Düsseldorf-Hellerhof                              ;51.133222920966 6.908051112565;51.133222920966;6.908051112565
SNode-1486510;Düsseldorf-Garath                                 ;51.143143729923 6.898184057062;51.143143729923;6.898184057062
SNode-1486511;Düsseldorf-Benrath                                ;51.162296466432 6.878773570354;51.162296466432;6.878773570354
SNode-1486512;Düsseldorf-Reisholz Hp                            ;51.181278019969 6.860470328844;51.181278019969;6.860470328844
SNode-1486513;Düsseldorf Hbf                                    ;51.219765917402 6.794023281763;51.219765917402;6.794023281763
SNode-1486514;Düsseldorf-Unterrath                              ;51.276831091657 6.788605613603;51.276831091657;6.788605613603
SNode-1486515;Düsseldorf Flughafen (Hp)                         ;51.291572875226 6.786626925215;51.291572875226;6.786626925215
SNode-1486516;Angermund                                         ;51.330920743311 6.781869660209;51.330920743311;6.781869660209
SNode-1486517;Duisburg-Rahm                                     ;51.346352450618 6.779919265888;51.346352450618;6.779919265888
SNode-1486518;Duisburg-Großenbaum                               ;51.364780105955 6.777540119435;51.364780105955;6.777540119435
SNode-1486519;Duisburg-Buchholz                                 ;51.382807441364 6.775474957996;51.382807441364;6.775474957996
SNode-1486520;Hilden Süd                                        ;51.163686911113 6.937528053044;51.163686911113;6.937528053044
SNode-1486521;Solingen Vogelpark                                ;51.166692729916 6.992424012678;51.166692729916;6.992424012678
SNode-1486522;Solingen Hbf                                      ;51.160779582412 7.004466642641;51.160779582412;7.004466642641
SNode-1486523;Opladen                                           ;51.066132419699 7.009221829647;51.066132419699;7.009221829647
SNode-1486524;Solingen Hbf                                      ;51.160768598970 7.004339288348;51.160768598970;7.004339288348
SNode-1486525;Solingen Grünewald                                ;51.163822627644 7.079166124174;51.163822627644;7.079166124174
SNode-1486526;Solingen Mitte                                    ;51.165707982526 7.088708874890;51.165707982526;7.088708874890
SNode-1486527;Solingen Schaberg                                 ;51.163188733241 7.128175730056;51.163188733241;7.128175730056
SNode-1486528;Remscheid Güldenwerth                             ;51.169184308915 7.163100057182;51.169184308915;7.163100057182
SNode-1486529;Siegburg/Bonn                                     ;50.793919717866 7.202561121767;50.793919717866;7.202561121767
SNode-1486530;Montabaur (Fernbahn)                              ;50.444721523556 7.825237878496;50.444721523556;7.825237878496
